,claimID,claim,label,claimURL,reason,categories,speaker,checker,tags,articleTitle,publishDate,claimDate,entities
103,snes-03524,Celebrity Cruise lines released an ad saying that Donald Trump's supporters were no longer welcome on their ships.,mostly false,https://www.snopes.com/fact-check/celebrity-cruise-lines-attacks-trump-and-his-supporters-in-new-ad/,None,Fauxtography,None,Dan Evon,None,Celebrity Cruise Lines Attacks Trump and His Supporters in New Ad?,17 November 2016,None,['None']
104,snes-03562,"Donald Trump announced that his ""first order"" as President would be to make flag burning a treasonous act.",mostly false,https://www.snopes.com/fact-check/trumps-first-order-flag-burning/,None,Junk News,None,Dan Evon,None,Trump’s First Order: Anyone Burning an American Flag to Be Charged with Treason,12 November 2016,None,['None']
105,snes-06007,Photographs show the aftermath of a motorcycle-automobile collision.,mostly true,https://www.snopes.com/fact-check/do-you-see-the-motorcycle/,None,Fauxtography,None,David Mikkelson,None,Do You See the Motorcycle?,27 May 2010,None,['None']
106,snes-00916,McDonald's restaurants are turning their iconic gold arches upside down to celebrate International Women's Day.,mostly true,https://www.snopes.com/fact-check/mcdonalds-restaurants-flipping-womens-day/,None,Business,None,Bethania Palma,None,Are McDonald’s Restaurants Flipping Their Iconic Golden Arches Upside Down for Women’s Day?,8 March 2018,None,['None']
107,snes-00971,An iPhone operating system upgrade in 2018 removed Easter holidays from the iOS calendar application.,outdated,https://www.snopes.com/fact-check/apple-easter-calendar-iphone/,None,Uncategorized,None,Dan MacGuill,None,Did Apple Remove Easter from iOS Calendars?,23 February 2018,None,['None']
108,snes-04301,"Southwest Airlines is giving away four tickets to Las Vegas and $5,000 spending money to Facebook users who share and like a page.",scam,https://www.snopes.com/fact-check/southwest-airlines-las-vegas-ticket-giveaway-scam/,None,Inboxer Rebellion,None,David Mikkelson,None,Southwest Airlines Las Vegas Ticket Giveaway Scam,7 February 2016,None,"['Las_Vegas', 'Facebook']"
109,snes-02383,The restaurant review website Zomato suffered an attack that compromised 17 million users' data,true,https://www.snopes.com/fact-check/zomato-hack/,None,Technology,None,Arturo Garcia,None,Was Zomato Hit by Hackers?,22 May 2017,None,['None']
110,snes-00071,Did Ted Cruz’s Campaign Send Fundraising Mailers That Resemble Legal Summonses?,true,https://www.snopes.com/fact-check/ted-cruz-summons-mailings/,None,Politics,None,Arturo Garcia,None,Did Ted Cruz’s Campaign Send Fundraising Mailers That Resemble Legal Summonses?,17 September 2018,None,['Ted_Cruz']
111,snes-04949,"Facebook has not one, but two filtered message inboxes where Messenger messages may not be easily seen.",true,https://www.snopes.com/fact-check/facebooks-hidden-inbox/,None,Computers,None,Kim LaCapria,None,Facebook’s Hidden Other Inbox,7 April 2016,None,['None']
112,snes-01611,The U.S. government banned the sale of lawn darts in the aftermath of a child's death.,true,https://www.snopes.com/fact-check/did-u-s-government-ban-lawn-dart-sales/,None,Viral Phenomena,None,Arturo Garcia,None,Did the United States Government Ban Lawn Dart Sales After a Child’s Death?,9 October 2017,None,['United_States']
113,snes-00440,"President Donald Trump said that Canadians ""smuggle"" shoes out of the United States after altering them to make them ""look old.""",true,https://www.snopes.com/fact-check/did-president-trump-say-canadians-smuggle-shoes/,None,Politics,None,Arturo Garcia,None,Did President Trump Say That Canadians Smuggle Shoes Out of the United States?,19 June 2018,None,"['United_States', 'Canada', 'Donald_Trump']"
114,snes-00351,"A new U.S. Citizenship and Immigration Services task force is charged with identifying naturalized citizens who cheated on their applications and seeking the revocation of their citizenship, a process known as ""denaturalization.""",true,https://www.snopes.com/fact-check/denaturalization-task-force/,None,Politics,None,David Emery,None,Has the Trump Administration Launched an Immigrant ‘Denaturalization’ Task Force?,12 July 2018,None,['United_States']
115,snes-00023,"A photograph shows the Arch of Baal erected on the National Mall in Washington, D.C.",true,https://www.snopes.com/fact-check/arch-of-baal-judiciary/,None,Fauxtography,None,Dan Evon,None,Was the Arch of Baal Erected in Washington Before Christine Blasey Ford’s Testimony?,2 October 2018,None,"['Washington,_D.C.', 'National_Mall']"
116,snes-06217,Legislation passed by the U.S. government allows horses to be slaughtered for food in that country.,true,https://www.snopes.com/fact-check/horse-of-a-diffident-choler/,None,Critter Country,None,David Mikkelson,None,Horse Slaughter for Food,30 November 2011,None,['United_States']
117,snes-05679,Canine Carry Outs dog treats contain anti-freeze and are dangerous to dogs.,unproven,https://www.snopes.com/fact-check/canine-carry-outs-anti-freeze-warning/,None,Critter Country,None,Kim LaCapria,None,Canine Carry Outs Anti-Freeze Warning,31 March 2015,None,['None']
118,snes-03228,No arrests were made after thousands of young people got into a massive brawl at a Kentucky mall because everyone involved was white.,unproven,https://www.snopes.com/fact-check/thousands-white-teens-brawled-mall-nobody-arrested/,None,Crime,None,Bethania Palma,None,Thousands of White Teens Brawled at a Mall and Nobody Was Arrested?,30 December 2016,None,['Kentucky']
119,snes-03891,"Bill Clinton fathered an illegitimate, mixed-race son named Danney Williams with an Arkansas prostitute in 1985.",unproven,https://www.snopes.com/fact-check/bill-clinton-illegitimate-son/,None,Conspiracy Theories,None,David Emery,None,Does Bill Clinton Have an Illegitimate Son Named Danney Williams?,3 October 2016,None,"['Arkansas', 'Bill_Clinton']"
120,snes-03377,"Diets tailored to one’s specific blood type are capable of reducing myriad ailments, improving digestion, enabling weight loss, and providing increased energy.",unproven,https://www.snopes.com/fact-check/blood-type-diets-actually-rooted-science/,None,Medical,None,Alex Kasprak,None,Are ‘Blood Type Diets’ Actually Rooted In Any Science?,9 December 2016,None,['None']
121,snes-02620,A new study proves that men who marry “chubby women” are happier and live longer.,unproven,https://www.snopes.com/fact-check/men-who-marry-chubby-women-are-happier/,None,Science,None,Alex Kasprak,None,Did “New Research” Prove That Men Who Marry “Chubby Women” Are Happier?,13 April 2017,None,['None']
122,pomt-04371,"""There are more oil rigs in operation in the United States than the rest of the world combined.""",false,/rhode-island/statements/2012/oct/22/david-cicilline/us-rep-david-cicilline-says-us-has-more-oil-rigs-o/,"Are we doing enough to produce energy in the United States? That was one of the issues on the table when U.S. Rep. David Cicilline, a Democrat, and former state police Col. Brendan Doherty, a Republican, squared off in a WPRI - Providence Journal debate Oct. 16. Doherty talked about a bill he supports that would raise revenue for infrastructure by allowing more oil and gas drilling on federally-owned lands. Cicilline called it ""a big, big giveaway to big oil . . . when we already know, according to the best available data as of February of this year, there are more oil rigs in operation in the United States than the rest of the world combined."" More oil rigs in operation than everyone else in the world? That's quite a statistic. We wondered if it is true. This is a talking point that has been used in the past by the Obama administration. In fact, when we asked the Cicilline campaign for the source of the factoid, they sent us to a blog entry at the White House website that stated it without giving a source or offering any numbers. PolitiFact Florida looked at the claim (and a related claim) this winter, when President Obama offered it in February during speeches in Miami and earlier in New Hampshire. They found that the answer wasn't quite so simple. The U.S. Energy Information Administration recommended that PolitiFact get the latest count from Baker Hughes, an oilfield services company. We checked the numbers from two weeks ago. (For even more recent numbers, go here.) As of Oct. 12, 2012, the company had tallied 1,835 oil and gas drilling rigs in the United States and 1,615 in other countries. (That U.S. number is 188 lower than the 2011 total. The international number is 71 rigs higher.) However, the Baker Hughes data do not include rigs drilling in Russia or onshore China because those statistics are difficult to get. Richard Mason, who works for the publication Hart Energy Digital, told PolitiFact in February that ""the last numbers I saw out of Russia, which are 18 months old, had more than 1,000 rigs active."" Kurt Abraham, executive editor of World Oil, another energy publication, cited a report from a Chinese state-owned company that manufactures rigs and rig equipment that showed more than 1,000 land rigs. As Cicilline’s statement stood, only 221 more international rigs were need to make it False. And the Baker Hughes count is probably missing the approximately 2,000 rigs in Russia and China. And all that was applicable in February. Our ruling David Cicilline said, ""There are more oil rigs in operation in the United States than the rest of the world combined."" He said that information comes from ""the best available data"" in February. He's relying on a count that excludes some of the largest producers of oil and gas in the world, calling that the ""best available data."" It's not. The best available data would take into account reliable evidence that two thousand rigs are in operation in China and Russia, a number that would allow the world total to overwhelm the U.S. total. Just because you haven't counted something, doesn't mean it's not there. For that reason, we rate Cicilline's claim False. (Get updates from PolitiFact Rhode Island on Twitter: @politifactri. To comment or offer your ruling, visit us on our PolitiFact Rhode Island Facebook page.)",None,David Cicilline,None,None,None,2012-10-22T00:01:00,2012-10-16,['United_States']
123,pomt-13792,"Says Hillary Clinton is proposing ""destroying Medicare for seniors.""",false,/truth-o-meter/statements/2016/jul/19/donald-trump-jr/donald-trump-jr-wrong-hillary-clinton-proposing-de/,"Speaking at the Republican National Convention in Cleveland, Donald Trump Jr. touted his father, the newly anointed GOP presidential nominee, as someone who would be able to do a better job on health care than his rival, Hillary Clinton. He said his father would be ""a president who will repeal and replace Obamacare without leaving our most vulnerable citizens without health care, and who will do it without destroying Medicare for seniors, as Hillary Clinton has proposed."" Given how popular the single-payer health care program for seniors is, it was pretty obvious to us that Clinton wouldn’t have put the proposal ""destroy Medicare"" on the issues page of her website. (We were right on that one.) Still, we wondered whether there is any plausible interpretation of her actual Medicare policy proposals in which they could end up ""destroying Medicare for seniors."" We didn’t hear back from the Trump campaign about what Donald Trump Jr. meant, but we took a look for ourselves. First, let’s review Clinton’s agenda for Medicare. On her issues page, the word ""Medicare"" comes up twice. First, Clinton said she would ""explore cost-effective ways to make more health care providers eligible for telehealth reimbursement under Medicare and other programs."" That’s a fairly limited program, as well as relatively non-controversial and unlikely -- even in a worst-case scenario -- to endanger the program’s future, said Sherry Glied, a health policy specialist at New York University’s Robert F. Wagner Graduate School of Public Service. The second reference to Medicare on Clinton’s issue page is more sweeping -- to ""support letting people over 55 years old buy into Medicare."" Currently, you need to be 65 to get coverage under Medicare. Under Clinton’s proposal, people up to 10 years younger than that could sign up for the program if they wanted to. Health care experts told PolitiFact that this proposal comes with challenges, but that even if worst came to worst, the idea seems unlikely to jeopardize the program’s continued existence for its core membership of those 65 and older. ""There have been lots of proposals of this type in past and not much concern about the effects on traditional Medicare, assuming premiums are set correctly,"" Glied said. She said the nonpartisan Congressional Budget Office last analyzed a proposal of this sort in December 2008 and ""raised no concerns about effects on the program as a whole."" A. Bowen Garrett, a senior fellow at the Urban Institute’s health policy center, agreed that the eventual fine print in Clinton’s proposal is going to matter, because in any program that’s optional, there’s a risk that it could attract a relatively small and less healthy pool of beneficiaries who could force premiums upward. Still, Garrett said, ""I do not see why that would necessarily harm the program"" in the way Donald Trump Jr. meant it. Indeed, in the fight to craft the Democratic platform, Clinton’s allies managed to defeat a more sweeping proposal backed by Bernie Sanders to cover all Americans through a Medicare-style single-payer system. After the proposal was defeated, several experts -- including some who are sympathetic to the idea of expanding health insurance coverage -- told Kaiser Health News that the Sanders approach that Clinton defeated was disruptive enough to have actually put the program at risk. ""It’s hard to be nimble"" when a system gets that big, Ezekiel Emanuel, who advised Obama on crafting his signature health care law, told the publication. ""No organization in the world does anything for 300 million people and does it efficiently."" Princeton University health policy expert Paul Starr, a onetime adviser to President Bill Clinton, concurred that ""to try to do it in one fell swoop would be massively disruptive,"" according to Kaiser Health News. Other health care specialists told PolitiFact that Donald Trump Jr.’s statement is vastly overheated. ""There is nothing in her proposals that would destroy Medicare or harm present or future beneficiaries,"" said John Rother, the president and CEO of the National Coalition on Health Care and the former executive vice president for policy at AARP -- the seniors’ group that would presumably be at most direct risk if Medicare collapsed. Clinton is urging ""changes, yes, quite a few. But nothing that would harm the program or those it serves."" Rena M. Conti, a health policy specialist at the University of Chicago, agreed. ""Nothing I am aware her saying to date would imply that she aims to dismantle the current Medicare program or take away benefits that seniors currently enjoy or bankrupt the trust fund that is used to finance some current Medicare benefits for seniors,"" she said. Our ruling Donald Trump Jr. said Clinton is proposing ""destroying Medicare for seniors."" Clinton is certainly not proposing that in a literal sense, and experts we contacted agreed that her actual policy proposals -- especially making Medicare an option for those between 55 and 65 -- were ambitious but were hardly a dagger at the heart of the program. We rate the claim False. https://www.sharethefacts.co/share/9f004f69-1547-4e54-a877-a2ba06f7153f",None,Donald Trump Jr.,None,None,None,2016-07-19T23:56:02,2016-07-19,['None']
